,classe,polaridade,subjetividade,tamanho_medio_palavra,tamanho_medio_sentenca,num_exclamacoes,num_maiusculas,proporcao_stopwords,diversidade_lexica,num_numeros,entidades_nomeadas,proporcao_pronomes,num_links
332,1,0.0,0.75,4.298245614035087,17.5,1,31,0.4142857142857143,0.7894736842105263,2,4,0.04285714285714286,2
333,0,0.16,0.32999999999999996,5.1937984496124034,37.75,0,1,0.304635761589404,0.5658914728682171,2,26,0.013245033112582781,0
334,0,0.09927849927849926,0.502908048741382,4.581967213114754,20.024390243902438,0,35,0.4518879415347138,0.3509687034277198,7,105,0.09500609013398295,0
335,0,0.007295759795759798,0.4392479742479742,5.135076252723311,30.289473684210527,0,13,0.3370981754995656,0.5,36,97,0.043440486533449174,1
336,1,0.7,0.6000000000000001,5.024390243902439,48.0,0,0,0.3541666666666667,0.7560975609756098,2,3,0.0625,0
337,1,0.14132822833994707,0.41462466931216935,4.344051446945338,15.583333333333334,3,11,0.39572192513368987,0.5337620578778135,1,28,0.12032085561497326,0
338,1,0.29814814814814805,0.6560185185185186,4.798319327731092,29.9,0,14,0.33444816053511706,0.47478991596638653,9,30,0.03678929765886288,0
339,1,-0.017129629629629637,0.648539886039886,4.670138888888889,22.8125,0,6,0.40273972602739727,0.5659722222222222,6,32,0.0684931506849315,0
340,0,0.11818787878787879,0.34178181818181813,4.950113378684807,33.46666666666667,0,6,0.36852589641434264,0.5102040816326531,6,47,0.04780876494023904,0
341,1,0.15909090909090906,0.4553030303030303,4.903225806451613,8.2,2,4,0.1951219512195122,0.8387096774193549,0,5,0.04878048780487805,0
342,0,0.09478458049886623,0.3280612244897959,5.213250517598344,34.05882352941177,0,11,0.3177892918825561,0.5921325051759835,5,40,0.025906735751295335,0
343,0,-0.06212962962962963,0.5071296296296298,4.814910025706941,30.266666666666666,0,1,0.44493392070484583,0.5244215938303342,4,22,0.08370044052863436,0
344,1,0.15999999999999998,0.25,4.702127659574468,17.333333333333332,0,0,0.40384615384615385,0.7021276595744681,1,7,0.07692307692307693,0
345,0,-0.04982030548068286,0.4970350404312668,4.703403565640195,28.77777777777778,1,12,0.3861003861003861,0.4473257698541329,14,77,0.06306306306306306,3
346,0,0.12423186569528034,0.3414145813536058,4.972727272727273,27.916666666666668,0,9,0.3940298507462687,0.4109090909090909,17,162,0.05,0
347,1,0.07100533395176252,0.26560374149659866,5.0051679586563305,39.45454545454545,1,12,0.3986175115207373,0.4883720930232558,6,33,0.04838709677419355,0
348,1,0.13971631205673757,0.47535460992907796,5.017391304347826,28.6,0,13,0.38927738927738925,0.49130434782608695,10,75,0.05827505827505827,0
349,1,0.09648989898989903,0.48924242424242415,4.6061776061776065,23.0,2,23,0.34332833583208394,0.44594594594594594,8,64,0.06146926536731634,1
350,0,0.021743406076033197,0.3540935759156101,4.6260634184068055,20.20754716981132,0,54,0.43666355431061316,0.3294663573085847,85,186,0.07967631497043262,0
351,0,0.04521415759733515,0.3519328153673948,4.926079734219269,26.446428571428573,0,6,0.4010803511141121,0.4219269102990033,26,130,0.05739365293720459,0
352,0,0.07512862820239873,0.5446292550800746,4.7204419889502764,25.177777777777777,0,19,0.4060017652250662,0.41325966850828727,8,101,0.06090026478375993,0
353,1,0.05652298850574713,0.3447290640394088,4.86734693877551,27.864864864864863,0,11,0.4180407371483996,0.4444444444444444,25,85,0.06013579049466537,0
354,1,0.10026839826839826,0.257021645021645,4.699658703071672,28.5,0,3,0.45321637426900585,0.5051194539249146,23,44,0.07894736842105263,0
355,1,0.03428030303030303,0.4774621212121213,5.553030303030303,23.571428571428573,0,12,0.24848484848484848,0.7878787878787878,1,32,0.006060606060606061,0
356,1,0.15482625482625484,0.6411518661518661,4.537790697674419,20.526315789473685,3,7,0.44358974358974357,0.5145348837209303,6,43,0.046153846153846156,0
357,1,0.19166666666666665,0.4291666666666667,4.631284916201118,36.0,0,9,0.38425925925925924,0.6033519553072626,4,20,0.0787037037037037,1
358,1,0.0,0.0,5.333333333333333,4.0,0,0,0.0,1.0,0,0,0.0,0
359,1,0.01388888888888889,0.26958812260536397,4.583892617449664,24.285714285714285,0,2,0.44509803921568625,0.5123042505592841,11,41,0.09019607843137255,0
360,1,0.3583333333333334,0.5916666666666667,4.591836734693878,14.0,0,2,0.4107142857142857,0.7959183673469388,0,7,0.017857142857142856,0
361,0,0.0,0.05,4.811881188118812,56.5,0,4,0.415929203539823,0.5742574257425742,0,18,0.07964601769911504,0
362,0,0.07284652076318746,0.5585676206509542,4.723350253807107,20.869565217391305,0,10,0.4354166666666667,0.4720812182741117,2,34,0.075,0
363,0,0.07916666666666668,0.42141426282051286,4.690954773869347,24.75,0,6,0.3717171717171717,0.49748743718592964,12,45,0.052525252525252523,1
364,1,0.3,0.6,5.733333333333333,12.0,0,4,0.125,0.9333333333333333,1,4,0.0,0
365,1,0.08761904761904761,0.44706349206349205,4.311965811965812,27.2,0,7,0.4522058823529412,0.5470085470085471,2,22,0.11397058823529412,0
366,1,0.15956486042692938,0.42565681444991793,4.721311475409836,21.333333333333332,0,6,0.36607142857142855,0.5601092896174863,3,56,0.05357142857142857,0
367,1,-0.06929012345679013,0.4229938271604938,4.6398809523809526,22.647058823529413,0,5,0.42597402597402595,0.49702380952380953,4,21,0.09350649350649351,0
368,0,0.07884990826167294,0.3879078437901967,5.447098976109215,29.666666666666668,0,1,0.3693820224719101,0.5409556313993175,4,95,0.03932584269662921,0
369,1,0.29043456543456536,0.42672327672327665,4.9308755760368665,37.285714285714285,2,7,0.3448275862068966,0.6451612903225806,4,34,0.0421455938697318,0
370,0,0.033382352941176474,0.39627450980392154,5.214285714285714,27.764705882352942,0,8,0.3855932203389831,0.5467980295566502,8,48,0.0635593220338983,0
371,0,0.021944444444444447,0.45416666666666666,4.962,28.8,0,10,0.3645833333333333,0.464,7,61,0.043402777777777776,0
372,1,0.006060606060606064,0.5498647186147185,4.087613293051359,22.40909090909091,4,8,0.37322515212981744,0.47129909365558914,4,32,0.09533468559837728,0
373,1,-0.021155548996458103,0.6615522104158468,4.545454545454546,17.032258064516128,0,7,0.4318181818181818,0.45021645021645024,7,51,0.04734848484848485,0
374,0,0.0511147631518002,0.4561841964619741,5.099356025758969,31.609756097560975,0,12,0.38117283950617287,0.37534498620055196,6,135,0.05246913580246913,0
375,1,-0.028315972222222218,0.4684722222222223,5.2105263157894735,33.21052631578947,0,11,0.3724247226624406,0.484573502722323,3,31,0.03645007923930269,0
376,0,0.12286062152133581,0.4953811069882497,4.416822429906542,20.38235294117647,0,6,0.4083694083694084,0.5121495327102804,19,52,0.05772005772005772,0
377,1,0.13230234677603098,0.4470551378446116,4.607843137254902,25.0,0,3,0.48,0.5882352941176471,0,11,0.10666666666666667,0
378,1,0.05569050291272513,0.40595254539698994,5.025034770514604,23.507042253521128,2,14,0.4194128220491312,0.433240611961057,19,114,0.04313960455362492,0
379,1,-0.09945426913512019,0.385312854993706,5.258152173913044,30.0,1,10,0.37857142857142856,0.5516304347826086,7,35,0.06428571428571428,0
380,0,0.03173763497039359,0.45475102005274404,4.85792349726776,25.941176470588236,0,16,0.40589569160997735,0.5013661202185792,15,104,0.0782312925170068,0
381,0,0.07285714285714287,0.6042857142857143,4.383561643835616,28.666666666666668,0,6,0.3953488372093023,0.6438356164383562,1,12,0.046511627906976744,0
382,1,0.041854024112088634,0.5198028673835124,4.6191950464396285,25.8,0,3,0.39276485788113696,0.5510835913312694,4,27,0.07493540051679587,1
383,1,0.1440058479532164,0.3677527151211361,4.881889763779528,25.06896551724138,0,12,0.40027510316368636,0.49133858267716535,11,59,0.06052269601100413,0
384,1,0.0972779745507018,0.45713629804538886,4.72,20.822222222222223,0,14,0.41302027748132336,0.45125,11,75,0.10245464247598719,0
385,1,0.0,0.0,5.032786885245901,25.727272727272727,0,10,0.01060070671378092,0.6270491803278688,4,39,0.0,0
386,1,0.07442812593819303,0.4241676109125773,4.970788043478261,20.11627906976744,0,18,0.43410404624277454,0.40285326086956524,13,142,0.061849710982658956,0
387,0,-0.07711971936109867,0.4372555605314227,5.227762803234501,22.76923076923077,0,17,0.36036036036036034,0.44609164420485176,36,96,0.03153153153153153,0
388,1,0.10669036981536983,0.5350303400303401,4.509719222462203,18.933333333333334,4,6,0.34330985915492956,0.5075593952483801,8,51,0.07922535211267606,3
389,1,0.017334494773519168,0.48826945412311257,4.372983870967742,21.296296296296298,0,7,0.43826086956521737,0.4576612903225806,14,39,0.09565217391304348,0
390,0,0.05208333333333334,0.2625,4.788461538461538,25.6,0,2,0.4140625,0.6826923076923077,0,15,0.078125,0
391,0,0.13811169123669126,0.4781731406731406,4.406491499227203,24.793650793650794,4,18,0.48655569782330343,0.3655332302936631,43,159,0.09026888604353393,0
392,0,0.02947368421052632,0.3021052631578947,5.402898550724638,25.75,0,1,0.3446601941747573,0.5159420289855072,10,39,0.03155339805825243,0
393,0,0.05128780735216379,0.4798440558341549,4.680232558139535,33.65,0,1,0.4175334323922734,0.4631782945736434,26,82,0.09658246656760773,0
394,1,0.09999999999999999,0.3160714285714285,4.681978798586573,27.53846153846154,0,6,0.39385474860335196,0.5406360424028268,11,32,0.0335195530726257,0
395,0,0.024342105263157898,0.26162280701754387,5.138836772983114,25.375,0,4,0.35139573070607555,0.4652908067542214,11,84,0.0361247947454844,0
396,1,-0.13780464665204925,0.500430089391128,4.692612137203167,28.612903225806452,2,31,0.37767756482525366,0.46174142480211083,12,66,0.06426155580608793,1
397,1,-0.0638888888888889,0.2972222222222222,5.028985507246377,30.333333333333332,0,2,0.2967032967032967,0.5942028985507246,2,7,0.0,1
398,1,-0.05595238095238094,0.6134479717813051,4.488888888888889,27.53846153846154,0,18,0.39106145251396646,0.5396825396825397,1,33,0.061452513966480445,0
399,0,0.1227380952380952,0.3296428571428572,5.399239543726236,28.363636363636363,0,2,0.36217948717948717,0.5893536121673004,16,40,0.02564102564102564,0
400,1,-0.0013359630135945932,0.4196961189395399,4.445859872611465,25.833333333333332,1,30,0.46236559139784944,0.37579617834394907,13,76,0.07419354838709677,0
401,1,0.0,0.0,5.91875,23.75,0,8,0.0,0.89375,0,14,0.015789473684210527,0
402,0,0.2285714285714286,0.2714285714285714,5.3,33.0,0,1,0.3333333333333333,0.725,0,13,0.010101010101010102,0
403,0,0.1590909090909091,0.23863636363636365,6.423423423423423,29.6,0,1,0.24324324324324326,0.7297297297297297,3,25,0.02027027027027027,0
404,1,0.12564102564102564,0.5846153846153846,5.321428571428571,17.9,2,4,0.36312849162011174,0.6785714285714286,5,21,0.0335195530726257,0
405,0,0.007299832299832295,0.4832524082524083,5.410638297872341,42.23076923076923,0,13,0.331511839708561,0.49361702127659574,3,59,0.029143897996357013,0
406,1,0.055765306122448975,0.44946101517530085,4.6,19.175,0,2,0.38852672750977835,0.37846153846153846,36,49,0.02998696219035202,0
407,0,0.12209595959595959,0.5616161616161617,5.1879194630872485,24.714285714285715,0,2,0.2832369942196532,0.6174496644295302,0,15,0.028901734104046242,0
408,0,0.1138888888888889,0.3841880341880341,4.9553398058252425,25.26086956521739,0,7,0.4165232358003442,0.49902912621359224,10,58,0.05335628227194492,0
409,1,0.046173469387755094,0.585204081632653,4.666666666666667,21.333333333333332,1,6,0.40625,0.5630630630630631,3,23,0.09375,0
410,0,-0.023569023569023573,0.2933501683501684,4.960431654676259,28.636363636363637,0,1,0.35873015873015873,0.5503597122302158,2,46,0.02857142857142857,0
411,1,0.05028957528957529,0.507046332046332,4.329764453961456,15.588235294117647,0,16,0.43018867924528303,0.4817987152034261,2,35,0.10566037735849057,0
412,1,0.1222077922077922,0.3827164502164502,4.683778234086242,26.952380952380953,0,15,0.41519434628975266,0.4271047227926078,6,50,0.10247349823321555,0
413,1,0.13317829457364344,0.39942918192918186,4.754010695187166,22.0,0,4,0.46865203761755486,0.48484848484848486,5,30,0.0768025078369906,0
414,1,-0.5749999999999998,0.6833333333333333,5.090909090909091,14.333333333333334,2,5,0.3023255813953488,0.5454545454545454,4,4,0.046511627906976744,0
415,1,0.09347826086956523,0.5101449275362319,4.676724137931035,18.607142857142858,0,10,0.42802303262955854,0.4892241379310345,5,39,0.1017274472168906,0
416,1,-0.2,0.82,5.595744680851064,16.25,0,3,0.23076923076923078,0.7872340425531915,2,7,0.06153846153846154,1
417,1,-0.038161838161838164,0.5334905834905835,4.411417322834645,21.48148148148148,0,12,0.46551724137931033,0.4153543307086614,6,24,0.1,0
418,1,0.1590909090909091,0.20303030303030303,4.792207792207792,19.833333333333332,4,2,0.2773109243697479,0.6688311688311688,13,34,0.029411764705882353,8
419,1,0.07307426069601398,0.4296222896872247,4.965301478953356,26.367088607594937,0,9,0.4253480556889102,0.3919226393629124,19,165,0.056649063850216036,0
420,1,-0.1576797385620915,0.5169934640522875,4.822680412371134,34.588235294117645,4,16,0.3554421768707483,0.3731958762886598,8,76,0.04931972789115646,1
421,1,-0.07777777777777779,0.5194444444444445,5.235294117647059,7.333333333333333,1,5,0.18181818181818182,1.0,0,1,0.045454545454545456,2
422,0,-0.021249999999999995,0.3350000000000001,5.164383561643835,34.86666666666667,0,4,0.3479923518164436,0.5,7,98,0.03824091778202677,0
423,1,-0.009837786734338458,0.48273112902423254,4.909652076318743,26.371794871794872,0,30,0.4375303840544482,0.39281705948372614,18,163,0.07243558580456977,0
424,0,0.05991970991970993,0.37185962185962185,5.109207708779444,33.6875,0,3,0.3803339517625232,0.47751605995717344,27,68,0.01855287569573284,0
425,0,0.06819165311812372,0.4374134852076028,4.994719471947195,29.92063492063492,1,9,0.38726790450928383,0.4066006600660066,20,198,0.060477453580901855,0
426,0,0.08361736411736415,0.41822744451315874,5.170694864048339,31.48076923076923,0,12,0.3836285888821014,0.3814199395770393,30,166,0.042150274893097125,0
427,0,-0.0250975800156128,0.43091334894613575,4.954116059379217,18.979166666666668,0,7,0.4500548847420417,0.46288798920377866,7,68,0.07135016465422613,0
428,1,-0.0918954248366013,0.4350326797385621,4.728571428571429,28.071428571428573,0,12,0.40458015267175573,0.5285714285714286,2,34,0.0737913486005089,0
429,1,0.09417450365726229,0.5130877742946708,4.488888888888889,21.84375,0,4,0.43490701001430615,0.441025641025641,9,44,0.09298998569384835,1
430,0,0.05828962703962702,0.3615530303030303,5.004983388704319,29.958333333333332,0,1,0.4144645340751043,0.47674418604651164,5,52,0.04450625869262865,0
431,0,-0.25,0.25,5.107438016528926,23.666666666666668,0,1,0.4084507042253521,0.5867768595041323,10,25,0.02112676056338028,0
432,1,0.07447916666666667,0.47281746031746036,4.7942857142857145,16.75,4,28,0.4527363184079602,0.6514285714285715,2,19,0.07960199004975124,0
433,0,0.09259305468912452,0.47427210344240917,4.947543713572023,29.762886597938145,0,7,0.4229303775545549,0.313488759367194,98,322,0.04191201939729823,0
434,1,0.0988095238095238,0.26679894179894176,4.9799331103678925,29.04,0,12,0.3787878787878788,0.4180602006688963,21,99,0.03443526170798898,0
435,1,0.06643973751116612,0.471710815639387,4.759129759129759,31.891304347826086,0,26,0.48261758691206547,0.36363636363636365,16,121,0.06680299931833675,0
436,1,0.2586363636363636,0.6108333333333335,4.377358490566038,18.428571428571427,0,4,0.4263565891472868,0.6886792452830188,6,13,0.06201550387596899,0
437,1,0.03497897304715486,0.3495032499228302,5.049988265665337,24.130841121495326,1,25,0.4024012393493416,0.28866463271532505,101,536,0.05635166537567777,0
438,0,0.19647667147667147,0.4641594516594517,4.91764705882353,29.035714285714285,0,2,0.4059040590405904,0.43676470588235294,23,104,0.03567035670356704,0
439,0,0.06558868762816132,0.35650489861016177,5.186878727634195,26.727272727272727,0,3,0.4030612244897959,0.46123260437375746,7,75,0.06802721088435375,0
440,1,-0.09915674603174605,0.4089161706349206,4.740384615384615,27.705882352941178,3,26,0.4543524416135881,0.5096153846153846,1,16,0.07643312101910828,0
441,0,-0.036867559523809525,0.30282738095238093,4.956862745098039,32.22222222222222,0,3,0.35172413793103446,0.6313725490196078,10,26,0.027586206896551724,0
442,0,-0.09561688311688311,0.541991341991342,4.535603715170279,24.75,0,3,0.4318181818181818,0.5139318885448917,11,30,0.09343434343434344,0
443,0,0.050139007334129286,0.41068537153902995,4.679184549356223,24.217391304347824,0,25,0.44434470377019747,0.4366952789699571,31,99,0.06463195691202872,0
444,1,0.1285714285714286,0.25476190476190474,4.973760932944606,30.76923076923077,0,9,0.3875,0.565597667638484,7,51,0.0425,0
445,1,0.16217185330392878,0.5257929701325929,4.500653594771242,21.125,0,22,0.47810650887573963,0.403921568627451,3,65,0.09467455621301775,0
446,1,0.0525462962962963,0.49245370370370367,4.972972972972973,23.8,0,10,0.4005602240896359,0.5506756756756757,5,29,0.06162464985994398,0
447,1,0.06723519388413005,0.436319885787971,4.787446504992867,32.95918367346939,0,36,0.43839009287925695,0.3637660485021398,22,100,0.060061919504643964,0
448,1,0.06925925925925926,0.5833333333333334,4.6381578947368425,16.818181818181817,0,7,0.44054054054054054,0.506578947368421,2,46,0.0918918918918919,0
449,0,0.06858082169402926,0.34730519480519473,5.162958115183246,24.11842105263158,0,7,0.40316421167484995,0.3743455497382199,42,169,0.0425531914893617,0
450,1,0.05559047926069203,0.4615286604648306,4.4817073170731705,27.523809523809526,0,0,0.5,0.483739837398374,6,28,0.10553633217993079,0
451,0,-0.0773809523809524,0.2952380952380952,4.852813852813853,22.5,0,2,0.3814814814814815,0.5887445887445888,9,28,0.022222222222222223,0
452,1,0.12589175161755808,0.4840104429620557,5.349272349272349,31.166666666666668,0,12,0.38146167557932265,0.5093555093555093,8,17,0.023172905525846704,0
453,0,0.09656926406926408,0.27168470418470414,4.726287262872629,32.38461538461539,0,4,0.46080760095011875,0.4959349593495935,1,20,0.06413301662707839,0
454,0,-0.07066115702479338,0.36446280991735536,5.064935064935065,23.818181818181817,0,2,0.35877862595419846,0.6147186147186147,3,39,0.04198473282442748,0
455,0,0.11229778992936885,0.39162679425837316,5.069295101553166,32.56666666666667,0,2,0.38485158648925283,0.4659498207885305,21,77,0.048106448311156604,0
456,1,-0.12561274509803924,0.4379901960784314,4.487623762376238,37.07692307692308,0,11,0.4045643153526971,0.5470297029702971,11,43,0.04564315352697095,0
457,1,0.005482625482625485,0.4656885456885457,4.744807121661721,27.642857142857142,0,3,0.42377260981912146,0.5816023738872403,3,32,0.06718346253229975,0
458,1,0.13333333333333333,0.5159722222222222,4.724550898203593,24.375,0,4,0.4025641025641026,0.5748502994011976,3,22,0.06923076923076923,0
459,1,0.21904227459783018,0.5153946876169099,4.60655737704918,39.54545454545455,0,3,0.45977011494252873,0.5683060109289617,9,21,0.08275862068965517,0
460,0,0.02449074074074074,0.3212962962962963,4.714975845410628,31.375,2,5,0.3804780876494024,0.4830917874396135,7,63,0.0697211155378486,0
461,0,-0.06015625000000001,0.3046875,5.253246753246753,30.25,0,7,0.3168044077134986,0.5681818181818182,9,64,0.027548209366391185,0
462,1,-0.031632653061224494,0.3732568027210884,4.864661654135339,39.63636363636363,0,16,0.43119266055045874,0.42355889724310775,7,52,0.03669724770642202,0
463,1,-0.06345029239766084,0.4239766081871345,4.92332268370607,23.466666666666665,0,30,0.38636363636363635,0.5878594249201278,9,42,0.03977272727272727,0
464,1,0.17447486225895317,0.4683333333333333,4.562111801242236,22.235294117647058,2,18,0.4444444444444444,0.4720496894409938,3,50,0.06613756613756613,0
465,0,0.06666666666666667,0.2303030303030303,4.790322580645161,35.0,0,3,0.37142857142857144,0.6370967741935484,0,20,0.05,0
466,1,-0.1400132275132275,0.6047619047619048,4.737777777777778,34.75,0,2,0.41007194244604317,0.6622222222222223,6,15,0.07194244604316546,0
467,0,0.15638802995945852,0.3756453335024765,4.698473282442748,32.46153846153846,0,6,0.3988941548183254,0.45133587786259544,27,120,0.038704581358609796,0
468,1,0.0,0.15,5.684210526315789,25.5,0,5,0.3137254901960784,0.7631578947368421,0,5,0.0392156862745098,0
469,1,-0.10387731481481481,0.4370370370370371,4.8242894056847545,25.444444444444443,0,8,0.39082969432314413,0.5400516795865633,11,43,0.0611353711790393,0
470,1,0.10357463149519222,0.4138277999259306,4.876569037656904,36.43478260869565,1,23,0.46241050119331745,0.40585774058577406,15,80,0.081145584725537,0
471,1,0.10625,0.3020833333333333,4.832460732984293,31.285714285714285,1,13,0.4063926940639269,0.6596858638743456,0,22,0.0593607305936073,0
472,1,0.009166666666666662,0.22374999999999998,4.767080745341615,24.866666666666667,1,11,0.4075067024128686,0.5434782608695652,12,47,0.05093833780160858,2
473,1,-0.11619435091657315,0.46578049008604566,4.97564935064935,28.2,0,13,0.35602836879432626,0.4902597402597403,10,68,0.04822695035460993,0
474,1,0.06127805836139169,0.510734327400994,5.338709677419355,20.38095238095238,0,1,0.411214953271028,0.5080645161290323,2,9,0.0397196261682243,0
475,1,0.06425983436853001,0.46961697722567286,4.64935064935065,24.076923076923077,0,8,0.46485623003194887,0.48237476808905383,12,41,0.07987220447284345,0
476,0,0.036859902597402606,0.40924372294372285,5.069597069597069,32.73684210526316,0,3,0.38102893890675243,0.4542124542124542,11,65,0.03376205787781351,0
477,0,-0.05555555555555554,0.31666666666666665,4.815217391304348,17.5,0,2,0.3333333333333333,0.5760869565217391,5,17,0.02857142857142857,0
478,0,0.0028409090909090884,0.20738636363636365,5.573770491803279,35.5,0,1,0.30985915492957744,0.819672131147541,0,12,0.028169014084507043,0
479,0,0.04988636363636364,0.37170454545454545,4.7478991596638656,26.333333333333332,0,1,0.37341772151898733,0.5210084033613446,21,40,0.0189873417721519,0
480,1,0.15576923076923077,0.33653846153846156,5.176136363636363,18.636363636363637,0,5,0.3902439024390244,0.6647727272727273,5,30,0.03414634146341464,0
481,0,0.048509286412512224,0.44440371456500477,5.310699588477366,27.714285714285715,0,7,0.38316151202749144,0.5164609053497943,6,49,0.044673539518900345,0
482,0,0.5,0.5,5.459016393442623,25.333333333333332,0,1,0.3026315789473684,0.7704918032786885,2,15,0.02631578947368421,0
483,0,0.05642764857881136,0.3976421188630491,4.911940298507463,31.2,0,18,0.38974358974358975,0.4791044776119403,20,72,0.035897435897435895,0
484,0,0.1903542178542179,0.5570928395928395,4.841216216216216,31.228571428571428,0,8,0.4126258005489479,0.40427927927927926,22,118,0.059469350411710885,0
485,1,0.1148187078284844,0.4338721427548244,4.277777777777778,21.824074074074073,2,34,0.4891811624946967,0.3088088088088088,47,162,0.10903691132795927,0
486,1,0.061255787037037046,0.3328414351851852,4.829321663019694,21.458333333333332,0,46,0.512621359223301,0.4814004376367615,2,13,0.1145631067961165,0
487,0,0.1611111111111111,0.5222222222222223,4.662162162162162,30.11111111111111,0,9,0.45018450184501846,0.5045045045045045,0,22,0.1070110701107011,0
488,0,-0.06255165289256198,0.5064566115702479,4.8782383419689115,22.09090909090909,0,2,0.3683127572016461,0.46113989637305697,23,48,0.01440329218106996,0
489,0,0.14558823529411766,0.29166666666666663,5.201086956521739,25.0,0,4,0.38666666666666666,0.6413043478260869,0,32,0.04888888888888889,0
490,1,0.03708333333333333,0.4381944444444444,4.760180995475113,37.07142857142857,0,12,0.37764932562620424,0.502262443438914,6,60,0.05973025048169557,0
491,0,-0.006944444444444447,0.16944444444444448,5.042056074766355,35.857142857142854,0,1,0.33067729083665337,0.5420560747663551,8,41,0.0199203187250996,0
492,0,0.03644018583042975,0.3892566782810686,4.743362831858407,35.54545454545455,0,14,0.41687979539641945,0.4532940019665683,11,97,0.06308610400682012,0
493,0,0.02026315789473684,0.38675438596491224,5.010869565217392,26.0625,0,1,0.38369304556354916,0.5027173913043478,1,48,0.04316546762589928,0
494,1,0.11074134199134199,0.5245941558441559,4.906759906759906,24.285714285714285,0,32,0.4725490196078431,0.4522144522144522,11,38,0.08431372549019608,0
495,0,0.09665071770334928,0.3397129186602871,4.8,23.6875,0,2,0.41952506596306066,0.5432835820895522,7,44,0.03430079155672823,0
496,1,-0.0622895622895623,0.3528619528619529,4.351145038167939,32.72727272727273,2,3,0.3194444444444444,0.5763358778625954,11,34,0.03888888888888889,0
497,0,-0.00615079365079365,0.3281746031746031,5.0236220472440944,47.30769230769231,0,37,0.18536585365853658,0.45144356955380577,77,84,0.013008130081300813,0
498,1,0.04111740505357527,0.4519285560774923,4.543887147335423,20.97142857142857,1,29,0.40463215258855584,0.49686520376175547,11,51,0.09128065395095368,0
499,0,0.08622448979591837,0.19489795918367347,5.345679012345679,45.5,0,1,0.3516483516483517,0.7160493827160493,0,18,0.02197802197802198,0
